user_id,date,minutes_goal,consistency_index,sleep_hours,avg_minutes_last_week,avg_consistency_last_week,avg_sleep_last_week,avg_minutes_last_month,momentum_last_month,friction_last_month,avg_sleep_last_month,baseline_goal_minutes,baseline_consistency,baseline_sleep_hours,task_switch_avg,exercise_avg,day_of_week,is_weekend,goal_weight_career,goal_weight_fitness,goal_weight_learning,aligned_label
user_000,2024-01-01,97.12135447106151,0.5884308180545503,7.013489480520372,97.12135447106151,0.5884308180545503,7.013489480520372,97.12135447106151,0.6141715846460847,0.276007711911358,7.013489480520372,99.6560443700367,0.5913831418636288,7.52531583706452,0.281921019934476,30.981838639746723,0,0,0.3763626945878495,0.13673198809095397,0.4869053173211967,0
user_000,2024-01-02,98.94870302025942,0.49513949227753074,8.052386017848884,98.03502874566047,0.5417851551660405,7.532937749184628,98.03502874566047,0.5607469776673869,0.33324432415829564,7.532937749184628,99.6560443700367,0.5913831418636288,7.52531583706452,0.2913937273890225,26.16856714487568,1,0,0.3763626945878495,0.13673198809095397,0.4869053173211967,0
user_000,2024-01-03,94.1945325817977,0.6418734052937946,7.7445822756829665,96.7548633577062,0.5751479052086252,7.603485924684073,96.7548633577062,0.6148709323111508,0.23695220180238122,7.603485924684073,99.6560443700367,0.5913831418636288,7.52531583706452,0.25797755280397655,26.616421201762474,2,0,0.3763626945878495,0.13673198809095397,0.4869053173211967,1
user_000,2024-01-04,101.66633594132871,0.7052884742678113,7.4569473624715945,97.98273150361183,0.6076830474734217,7.566851284130954,97.98273150361183,0.6246379450067517,0.2290944890024661,7.566851284130954,99.6560443700367,0.5913831418636288,7.52531583706452,0.20035791649677903,23.702092683458066,3,0,0.3763626945878495,0.13673198809095397,0.4869053173211967,1
user_000,2024-01-05,98.80318121541495,0.6026233219757217,7.656528995101928,98.14682144597245,0.6066711023738817,7.584786826325148,98.14682144597245,0.6270970977371121,0.21697011458208443,7.584786826325148,99.6560443700367,0.5913831418636288,7.52531583706452,0.21370452924944994,24.049649101407265,4,0,0.3763626945878495,0.13673198809095397,0.4869053173211967,1
user_000,2024-01-06,70.24040124332893,0.5446570820551586,7.223653320367172,93.49575141219854,0.5963354323207611,7.524597908665487,93.49575141219854,0.6066780662655632,0.2429549887283203,7.524597908665487,99.6560443700367,0.5913831418636288,7.52531583706452,0.21697569734899272,26.400262984139587,5,1,0.3763626945878495,0.13673198809095397,0.4869053173211967,0
user_000,2024-01-07,90.88788037502542,0.6456057040829426,8.648725402540196,93.12319840688808,0.6033740425725014,7.685187550647588,93.12319840688808,0.6089491615181661,0.2314071219065155,7.685187550647588,99.6560443700367,0.5913831418636288,7.52531583706452,0.20405006774730555,25.283139894807015,6,1,0.3763626945878495,0.13673198809095397,0.4869053173211967,1
user_000,2024-01-08,85.71732808212118,0.6341053723435544,7.610771278706859,91.49405177989661,0.6098989788995021,7.770513521817086,92.19746461629222,0.604164561960151,0.23740308997611886,7.675885516654996,99.6560443700367,0.5913831418636288,7.52531583706452,0.20618549127662575,24.489171510717625,0,0,0.3763626945878495,0.13673198809095397,0.4869053173211967,0
user_000,2024-01-09,95.59851523974999,0.5530415092148488,7.296273100665522,91.01545352553812,0.6181706956048332,7.66249739079089,92.57535913000976,0.5990322399512784,0.23802784282520761,7.633706359322833,99.6560443700367,0.5913831418636288,7.52531583706452,0.20008613881678156,24.887446242117118,1,0,0.3763626945878495,0.13673198809095397,0.4869053173211967,1
user_000,2024-01-10,109.19146737009645,0.5863182105971664,7.271336849838027,93.15787278100937,0.6102342392196005,7.594890901384471,94.23696995401842,0.5876858315620573,0.23508664603794482,7.5974694083743515,99.6560443700367,0.5913831418636288,7.52531583706452,0.2008079581881356,23.0317591124931,2,0,0.3763626945878495,0.13673198809095397,0.4869053173211967,0
user_000,2024-01-11,92.94753644898549,0.5502005875876612,8.30485281573616,91.91232999638892,0.588078826836722,7.716020251850837,94.11974872628817,0.5829151624597653,0.23629299857392672,7.66177699086179,99.6560443700367,0.5913831418636288,7.52531583706452,0.2026707160553437,23.717878735914464,3,0,0.3763626945878495,0.13673198809095397,0.4869053173211967,0
user_000,2024-01-12,106.85911663092313,0.42226452813161175,7.785970023192034,93.06317791289008,0.562313284858992,7.734511827292281,95.18136271834108,0.5712060102224578,0.24688233410985239,7.672126410222643,99.6560443700367,0.5913831418636288,7.52531583706452,0.21884434972197928,23.17992381862903,4,0,0.3763626945878495,0.13673198809095397,0.4869053173211967,0
user_000,2024-01-13,91.66445048270528,0.7475509813610682,7.169953714269773,96.12375637565813,0.5912981276169791,7.7268404549926535,94.91083100790755,0.5825130915129237,0.2393229878456061,7.6334977413031915,99.6560443700367,0.5913831418636288,7.52531583706452,0.2071479435460914,23.35099784220948,5,1,0.3763626945878495,0.13673198809095397,0.4869053173211967,1
user_000,2024-01-14,77.70181203584873,0.5163925945073957,7.074465370643321,94.24003232720432,0.5728391119633295,7.501946164721671,93.6816153670462,0.5776220248768826,0.23424972713030842,7.593566857684629,99.6560443700367,0.5913831418636288,7.52531583706452,0.204742555699092,23.794171478737468,6,1,0.3763626945878495,0.13673198809095397,0.4869053173211967,0
user_000,2024-01-15,110.54165592739521,0.7965172657374606,9.273633316668917,97.78636487652919,0.5960408110196018,7.739497884430536,94.80561807106946,0.5772836491504844,0.23522444718872776,7.705571288283582,99.6560443700367,0.5913831418636288,7.52531583706452,0.19353541791412712,23.095129252497543,0,0,0.3763626945878495,0.13673198809095397,0.4869053173211967,1
user_000,2024-01-16,92.3928033211948,0.5736594332682472,8.164903975537106,97.32840603102132,0.5989862287415159,7.863588009412191,94.6548171492023,0.5730412107879109,0.2303117148065787,7.734279581236927,99.6560443700367,0.5913831418636288,7.52531583706452,0.19637098255245547,23.002781856408344,1,0,0.3763626945878495,0.13673198809095397,0.4869053173211967,0
user_000,2024-01-17,118.00160868759345,0.6136144412820855,8.114959543678355,98.58699764780658,0.6028856902679329,7.984105537103666,96.0281578279312,0.5723166074624608,0.22742625867571403,7.75667252020407,99.6560443700367,0.5913831418636288,7.52531583706452,0.1934339783337688,22.31758772493062,2,0,0.3763626945878495,0.13673198809095397,0.4869053173211967,1
user_000,2024-01-18,104.59622549355974,0.503568513363487,8.084259644789066,100.25109608274578,0.5962239653787652,7.952592226968368,96.50416158713278,0.5715314294258584,0.22531555439162052,7.774871804903236,99.6560443700367,0.5913831418636288,7.52531583706452,0.20086695531105844,22.279807312927602,3,0,0.3763626945878495,0.13673198809095397,0.4869053173211967,1
user_000,2024-01-19,86.3273270461491,0.4569015896008303,7.6288685876977915,97.31798328492091,0.6011721170172251,7.930149164754904,95.96853871655469,0.5676703840894566,0.23054602643069205,7.767187425050318,99.6560443700367,0.5913831418636288,7.52531583706452,0.21500162665847664,22.412650897573076,4,0,0.3763626945878495,0.13673198809095397,0.4869053173211967,0
user_000,2024-01-20,85.34607084134767,0.6948319015091247,8.850447696139485,96.41535762186982,0.5936408198955186,8.170219733593434,95.43741532279435,0.5639949816873688,0.2409143200356975,7.821350438604776,99.6560443700367,0.5913831418636288,7.52531583706452,0.21024288799898422,21.839979801107035,5,1,0.3763626945878495,0.13673198809095397,0.4869053173211967,1
user_000,2024-01-21,84.14167238741528,0.7297431881168815,6.713724918360514,97.33533767209362,0.6241194761254453,8.11868538326732,94.89952280206201,0.5658369071216847,0.23821597871542788,7.768606366212192,99.6560443700367,0.5913831418636288,7.52531583706452,0.20602765311609175,21.717022099000097,6,1,0.3763626945878495,0.13673198809095397,0.4869053173211967,0
user_000,2024-01-22,108.80869624210281,0.6603685941854349,6.295212576445906,97.08777200276612,0.6046696659037273,7.693196706092604,95.53175795842749,0.5654573057483937,0.23521807667092737,7.7016339212228155,99.6560443700367,0.5913831418636288,7.52531583706452,0.20283248404991283,21.40132184825139,0,0,0.3763626945878495,0.13673198809095397,0.4869053173211967,0
user_000,2024-01-23,91.45262772923189,0.5903299656326512,7.234814177064373,96.95346120391426,0.6070511705272136,7.560326734882213,95.3544044702016,0.5683486178536655,0.23694921961679022,7.681337410607231,99.6560443700367,0.5913831418636288,7.52531583706452,0.2019900363441945,21.91567731304495,1,0,0.3763626945878495,0.13673198809095397,0.4869053173211967,0
user_000,2024-01-24,95.27991707022305,0.6134367257084341,7.631259852136747,93.70750525857565,0.6070257825881205,7.491226778947698,95.35130082853583,0.5699182779190858,0.2435503964485474,7.679250845670961,99.6560443700367,0.5913831418636288,7.52531583706452,0.1977326276845571,22.00705813757374,2,0,0.3763626945878495,0.13673198809095397,0.4869053173211967,1
user_000,2024-01-25,93.95329614775912,0.4421772532471977,7.170891628686428,92.18708678060412,0.5982556025715077,7.360745633790178,95.29538064130476,0.5677195600326392,0.24311709875207171,7.658916476991579,99.6560443700367,0.5913831418636288,7.52531583706452,0.205146168458776,22.537274031844376,3,0,0.3763626945878495,0.13673198809095397,0.4869053173211967,0
user_000,2024-01-26,89.58108428565993,0.533383881588723,6.999199370163967,92.65190924339139,0.6091816442840639,7.270792888428203,95.0756000122415,0.5616295248928901,0.2553418688986498,7.633542742113595,99.6560443700367,0.5913831418636288,7.52531583706452,0.20722035867463356,21.886864852615396,4,0,0.3763626945878495,0.13673198809095397,0.4869053173211967,0
user_000,2024-01-27,112.41714092104223,0.888291863097383,6.9382513813752995,96.51920496906205,0.6368187816538151,6.997621986319034,95.71787930516004,0.56921365320081,0.2464024212771407,7.6077912102343985,99.6560443700367,0.5913831418636288,7.52531583706452,0.1995455305755731,22.575903033241243,5,1,0.3763626945878495,0.13673198809095397,0.4869053173211967,1
user_000,2024-01-28,87.15600358356629,0.5717288147364746,6.881291480055198,96.94982371136932,0.6142452997423283,7.021560066561132,95.41209802938884,0.567901987321797,0.24850362313207022,7.581844791299427,99.6560443700367,0.5913831418636288,7.52531583706452,0.1998103397001172,22.68125000282976,6,1,0.3763626945878495,0.13673198809095397,0.4869053173211967,0
